Jt,m3_t
26.0,0.5021927033135205
26.05,0.5036067134645755
26.1,0.5055215250740097
26.150000000000002,0.5084419619230103
26.200000000000003,0.5122757755308446
26.25,0.516128260812149
26.3,0.5186869137535886
26.35,0.5200909023709277
26.400000000000002,0.5216450796159906
26.450000000000003,0.524028653761563
26.5,0.5272819245069277
26.55,0.5308911719969723
26.6,0.5336205821270227
26.650000000000002,0.5350911494347351
26.700000000000003,0.5363674983954093
26.75,0.5382808218797402
26.8,0.5409499689284585
26.85,0.5441474388014362
26.900000000000002,0.546900005007176
26.950000000000003,0.5484683532730578
27.0,0.5495475964631676
27.05,0.5510589236715179
27.1,0.5531893844847346
27.150000000000002,0.5558692372935797
27.200000000000003,0.5584718187317823
27.25,0.5601136489921146
27.3,0.5610653095827194
27.35,0.5622376794109619
27.400000000000002,0.5639008931108206
27.450000000000003,0.5660284751560912
27.5,0.5683165977564684
27.55,0.5699533450395655
27.6,0.5708239658463972
27.650000000000002,0.5717125043501161
27.700000000000003,0.5729843628464639
27.75,0.5745884621025406
27.8,0.5764380759261806
27.85,0.5779511534377154
27.900000000000002,0.578752941351819
27.950000000000003,0.5794031733783876
28.0,0.5803487187782121
28.05,0.5815014940941218
28.1,0.5828503798292992
28.150000000000002,0.584106264676252
28.200000000000003,0.5848106358363625
28.25,0.585255223200672
28.3,0.5859212298559173
28.35,0.5867125325016447
28.400000000000002,0.587566353581004
28.450000000000003,0.5884468132940759
28.5,0.5889868515993819
28.55,0.589240170059061
28.6,0.5896542033327992
28.650000000000002,0.5901675193875682
28.700000000000003,0.5905898598671807
28.75,0.5910196198669188
28.8,0.5913031684740725
28.85,0.5913555431680372
28.900000000000002,0.5915282625108055
28.950000000000003,0.5918237778272315
29.0,0.5919138848104799
29.05,0.5918783287919472
29.1,0.5918100581363978
29.150000000000002,0.5916251074681039
29.200000000000003,0.5915525557208134
29.25,0.5916596986789463
29.3,0.5915246705047225
29.35,0.5910727561516568
29.400000000000002,0.5905802744453975
29.450000000000003,0.5900988235783069
29.5,0.5897630224921449
29.55,0.5896815052413681
29.6,0.5894104606798499
29.650000000000002,0.5886421420706549
