Jt,q4_t
17.35,0.5981055885409199
17.400000000000002,0.6027003347798026
17.45,0.6069098337580578
17.5,0.6081804080975922
17.55,0.6067200988284874
17.6,0.6050678065353956
17.650000000000002,0.6058994726976554
17.7,0.6096026252937308
17.75,0.6136732021257596
17.8,0.6151944821258538
17.85,0.6137064098450128
17.900000000000002,0.6113881958539168
17.95,0.6110595188798716
18.0,0.6137380304099163
18.05,0.6174867630022856
18.1,0.619215701139382
18.150000000000002,0.617800486203394
18.2,0.6149692649709211
18.25,0.6135743567138314
18.3,0.6151505387607242
18.35,0.6183967342875921
18.400000000000002,0.6202539379409786
18.45,0.6189893528734072
18.5,0.6157921973253945
18.55,0.6134493167299623
18.6,0.6139003163908445
18.650000000000002,0.6164835759032157
18.7,0.6183584971172092
18.75,0.6172950162098219
18.8,0.6138715654114907
18.85,0.6107109951916413
18.900000000000002,0.6100603867898515
18.95,0.6118550694733076
19.0,0.6136166708823823
19.05,0.612772901954573
19.1,0.6092538715575608
19.150000000000002,0.6054112317459794
19.200000000000003,0.6037163955903577
19.25,0.6046390779866777
19.3,0.6061504639763517
19.35,0.6055109609888234
19.400000000000002,0.6020145851411167
19.450000000000003,0.5976289377694078
19.5,0.594968818641
19.55,0.5949776030554292
19.6,0.5961112605912176
19.650000000000002,0.5956289353177574
19.700000000000003,0.592255051427336
19.75,0.58746914078946
19.8,0.583936062042522
19.85,0.5830233716403177
19.900000000000002,0.5836730620182519
19.950000000000003,0.5832768247364521
20.0,0.580100273346386
20.05,0.575059717531059
20.1,0.5707566209541016
20.150000000000002,0.5689392484971972
20.200000000000003,0.5690256222917119
20.25,0.5686317217998886
20.3,0.5656977597276295
20.35,0.5605470930487139
20.400000000000002,0.5555889284613875
20.450000000000003,0.5528996683318022
20.5,0.5523689875024712
20.55,0.5518928295207258
20.6,0.5492168204628011
20.650000000000002,0.5440923551313721
20.700000000000003,0.5386085253561538
20.75,0.5350924910216647
20.8,0.5339104684709006
20.85,0.5332753239657319
